date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+type,#currency,#value,#value+usd
2010-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3868.8,1.36
2010-02-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3107.81,1.1
2010-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Potatoes,KG,actual,MNT,500.0,0.18
2010-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,480.0,0.17
2010-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,2600.0,0.92
2010-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2700.0,0.95
2010-03-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1800.0,0.63
2010-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,530.0,0.19
2010-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4100.0,1.45
2010-03-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3500.0,1.23
2010-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,700.0,0.25
2010-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3000.0,1.06
2010-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2800.0,0.99
2010-03-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,MNT,2000.0,0.71
2010-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,MNT,700.0,0.25
2010-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3900.0,1.37
2010-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3500.0,1.23
2010-03-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1300.0,0.46
2010-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,MNT,1483.14,0.52
2010-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,MNT,601.13,0.21
2010-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4178.3,1.47
2010-03-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3608.17,1.27
2010-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Potatoes,KG,actual,MNT,500.0,0.18
2010-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,430.0,0.15
2010-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3000.0,1.06
2010-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3000.0,1.06
2010-04-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1800.0,0.63
2010-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,530.0,0.19
2010-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4500.0,1.59
2010-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4100.0,1.45
2010-04-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1300.0,0.46
2010-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,700.0,0.25
2010-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,MNT,5000.0,1.76
2010-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4500.0,1.59
2010-04-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,MNT,2000.0,0.71
2010-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,MNT,600.0,0.21
2010-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4600.0,1.62
2010-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4300.0,1.52
2010-04-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1200.0,0.42
2010-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,MNT,1490.56,0.53
2010-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,MNT,557.25,0.2
2010-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4809.22,1.7
2010-04-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4167.44,1.47
2010-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Potatoes,KG,actual,MNT,700.0,0.25
2010-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,390.0,0.14
2010-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4000.0,1.41
2010-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4000.0,1.41
2010-05-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1700.0,0.6
2010-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,530.0,0.19
2010-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,5700.0,2.01
2010-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4800.0,1.69
2010-05-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1100.0,0.39
2010-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,600.0,0.21
2010-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,MNT,6000.0,2.12
2010-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,5800.0,2.04
2010-05-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,MNT,2000.0,0.71
2010-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,MNT,600.0,0.21
2010-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4400.0,1.55
2010-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4000.0,1.41
2010-05-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1200.0,0.42
2010-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,MNT,1579.99,0.56
2010-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,MNT,537.19,0.19
2010-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,5569.08,1.96
2010-05-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,5121.78,1.81
2010-06-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,390.0,0.14
2010-06-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4000.0,1.41
2010-06-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3700.0,1.3
2010-06-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,530.0,0.19
2010-06-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4400.0,1.55
2010-06-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4500.0,1.59
2010-06-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,MNT,800.0,0.28
2010-06-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,600.0,0.21
2010-06-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,MNT,5000.0,1.76
2010-06-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,5000.0,1.76
2010-06-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1800.0,0.63
2010-06-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,MNT,500.0,0.18
2010-06-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4500.0,1.59
2010-06-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4000.0,1.41
2010-06-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,MNT,500.0,0.18
2010-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,MNT,1663.73,0.59
2010-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,MNT,551.15,0.19
2010-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,5758.43,2.03
2010-06-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,5229.34,1.84
2010-07-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,400.0,0.14
2010-07-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3500.0,1.23
2010-07-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3200.0,1.13
2010-07-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,530.0,0.19
2010-07-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3500.0,1.23
2010-07-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3200.0,1.13
2010-07-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,600.0,0.21
2010-07-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4000.0,1.41
2010-07-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4000.0,1.41
2010-07-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1800.0,0.63
2010-07-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,MNT,500.0,0.18
2010-07-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4100.0,1.45
2010-07-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3900.0,1.37
2010-07-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,MNT,500.0,0.18
2010-07-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,MNT,1663.73,0.59
2010-07-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,MNT,526.35,0.19
2010-07-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4739.18,1.67
2010-07-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,4162.56,1.47
2010-08-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,760.0,0.27
2010-08-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3000.0,1.06
2010-08-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2800.0,0.99
2010-08-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,560.0,0.2
2010-08-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3200.0,1.13
2010-08-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2600.0,0.92
2010-08-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,700.0,0.25
2010-08-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3500.0,1.23
2010-08-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2300.0,0.81
2010-08-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1800.0,0.63
2010-08-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,MNT,650.0,0.23
2010-08-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3600.0,1.27
2010-08-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3400.0,1.2
2010-08-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,MNT,500.0,0.18
2010-08-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,MNT,1805.15,0.64
2010-08-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,MNT,676.89,0.24
2010-08-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,4255.79,1.5
2010-08-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3862.85,1.36
2010-09-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,700.0,0.25
2010-09-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,2500.0,0.88
2010-09-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2200.0,0.78
2010-09-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,640.0,0.23
2010-09-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3000.0,1.06
2010-09-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2800.0,0.99
2010-09-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,800.0,0.28
2010-09-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,MNT,2700.0,0.95
2010-09-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2000.0,0.71
2010-09-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1800.0,0.63
2010-09-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,MNT,750.0,0.26
2010-09-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3200.0,1.13
2010-09-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2800.0,0.99
2010-09-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,MNT,600.0,0.21
2010-09-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,MNT,1765.43,0.62
2010-09-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,MNT,712.08,0.25
2010-09-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3936.6,1.39
2010-09-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3492.02,1.23
2010-10-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,780.0,0.27
2010-10-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,2500.0,0.88
2010-10-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2200.0,0.78
2010-10-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1500.0,0.53
2010-10-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,640.0,0.23
2010-10-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3000.0,1.06
2010-10-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2800.0,0.99
2010-10-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1000.0,0.35
2010-10-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Potatoes,KG,actual,MNT,800.0,0.28
2010-10-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,800.0,0.28
2010-10-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3000.0,1.06
2010-10-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2200.0,0.78
2010-10-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,MNT,2000.0,0.71
2010-10-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,MNT,750.0,0.26
2010-10-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3100.0,1.09
2010-10-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2800.0,0.99
2010-10-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,MNT,700.0,0.25
2010-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,MNT,1765.43,0.62
2010-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,MNT,722.05,0.25
2010-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3601.99,1.27
2010-10-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3146.31,1.11
2010-11-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,780.0,0.27
2010-11-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,2500.0,0.88
2010-11-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2200.0,0.78
2010-11-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1500.0,0.53
2010-11-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,640.0,0.23
2010-11-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,2800.0,0.99
2010-11-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2300.0,0.81
2010-11-15,Dornod,Bayantu'men,Dornod,48.08,114.54,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1000.0,0.35
2010-11-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Potatoes,KG,actual,MNT,800.0,0.28
2010-11-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,800.0,0.28
2010-11-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (beef),KG,actual,MNT,2800.0,0.99
2010-11-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2300.0,0.81
2010-11-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,milk and dairy,Milk (non-pasteurized),L,actual,MNT,2200.0,0.78
2010-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,cereals and tubers,Wheat flour,KG,actual,MNT,750.0,0.26
2010-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3200.0,1.13
2010-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2800.0,0.99
2010-11-15,Selenge,Su'xbaatar,Selenge,50.24,106.21,milk and dairy,Milk (non-pasteurized),L,actual,MNT,1000.0,0.35
2010-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Rice,KG,actual,MNT,1758.37,0.62
2010-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,cereals and tubers,Wheat flour,KG,actual,MNT,722.05,0.25
2010-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3540.76,1.25
2010-11-15,Ulaanbaatar,Chingeltei,Ulaanbaatar,47.92,106.92,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3199.8,1.13
2010-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,cereals and tubers,Wheat flour,KG,actual,MNT,780.0,0.27
2010-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (beef),KG,actual,MNT,3000.0,1.06
2010-12-15,Bayan-O'lgii,O'lgii,Bayan-Ulgii,48.97,89.97,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,3000.0,1.06
2010-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,cereals and tubers,Wheat flour,KG,actual,MNT,640.0,0.23
2010-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (beef),KG,actual,MNT,2800.0,0.99
2010-12-15,Dornod,Bayantu'men,Dornod,48.08,114.54,"meat, fish and eggs",Meat (mutton),KG,actual,MNT,2300.0,0.81
2010-12-15,O'vorxangai,Arvaixeer,Uvurkhangai,46.27,102.78,cereals and tubers,Wheat flour,KG,actual,MNT,800.0,0.28
